id,season,Team,DD2,TD3,DQ,EJECT,TECH,FLAG,AST_TO,STL_TO,RAT,SC_EFF,SH_EFF
2991043,2021-22,CLE,0,0,0,0,0,0,2.3,0.5,-,1.112,0.48
2991043,2022-23,CLE,1,0,1,0,4,1,2.5,0.6,-,1.209,0.52
3102529,2014-15,HOU,0,0,0,0,0,0,0.4,0.2,-,1.103,0.48
3102529,2015-16,HOU,10,0,3,0,0,0,0.8,1.0,-,1.365,0.58
3102529,2016-17,HOU,15,0,1,0,1,1,0.7,0.4,-,1.453,0.64
3102529,2017-18,HOU,42,0,1,0,1,0,0.7,0.6,-,1.518,0.65
3102529,2018-19,HOU,45,0,1,0,2,0,1.0,0.5,-,1.522,0.65
3102529,2019-20,HOU,27,0,0,0,0,1,0.8,0.5,-,1.399,0.63
3102529,2020-21,ATL,48,1,0,0,0,1,0.7,0.6,-,1.376,0.59
3102529,2021-22,ATL,35,0,0,0,0,1,2.1,1.3,-,1.358,0.61
3102529,2022-23,ATL,35,0,0,0,0,1,1.1,0.8,-,1.453,0.65
2528794,2014-15,CLE,0,0,1,0,0,0,1.0,0.3,-,1.133,0.53
2528794,2015-16,CLE,0,0,0,0,0,0,2.0,0.0,-,0.75,0.38
2528794,2016-17,BKN,0,0,1,0,0,0,1.0,0.5,-,1.182,0.54
2528794,2017-18,BKN,2,0,1,0,0,0,1.4,0.4,-,1.362,0.61
2528794,2018-19,BKN,0,0,1,0,0,0,1.5,0.3,-,1.392,0.62
2528794,2019-20,BKN,0,0,2,0,0,0,1.4,0.4,-,1.273,0.6
2528794,2020-21,BKN,0,0,1,0,2,0,2.1,0.7,-,1.378,0.65
2528794,2021-22,BKN,0,0,0,0,0,0,0.9,0.4,-,1.274,0.62
2528794,2022-23,BKN,0,0,1,0,0,1,2.5,0.8,-,1.277,0.62
3155942,2016-17,OKC,2,0,2,0,0,0,1.0,0.5,-,0.996,0.45
3155942,2017-18,IND,15,0,2,0,0,0,1.1,0.3,-,1.303,0.52
3155942,2018-19,IND,30,0,3,0,1,0,1.3,0.3,-,1.49,0.6
3155942,2019-20,IND,50,4,3,0,0,0,1.8,0.3,-,1.353,0.55
3155942,2020-21,IND,48,9,4,0,4,3,1.9,0.4,-,1.394,0.56
3155942,2021-22,IND,34,5,2,0,1,1,1.7,0.3,-,1.555,0.61
3155942,2021-22,SAC,12,0,1,1,3,0,1.7,0.3,-,1.401,0.56
3155942,2022-23,SAC,65,14,9,0,2,0,2.5,0.3,-,1.61,0.63
6578,2012-13,GS,4,0,0,0,2,0,1.0,0.5,-,1.191,0.48
6578,2013-14,GS,1,0,0,0,0,0,1.4,0.8,-,1.087,0.45
6578,2014-15,GS,6,0,0,0,0,0,1.6,0.9,-,1.261,0.55
6578,2015-16,GS,1,0,1,0,0,0,2.1,0.7,-,1.223,0.53
6578,2016-17,DAL,1,0,0,0,0,0,1.1,0.6,-,1.186,0.5
6578,2017-18,DAL,8,0,0,0,0,0,1.3,0.4,-,1.202,0.49
6578,2018-19,DAL,1,0,0,0,0,1,0.9,0.5,-,1.208,0.49
6578,2018-19,SAC,3,0,0,0,0,0,1.8,0.6,-,1.287,0.54
6578,2019-20,SAC,4,0,0,0,0,0,1.8,0.5,-,1.319,0.52
6578,2020-21,SAC,6,0,0,0,0,0,2.2,0.5,-,1.453,0.57
6578,2021-22,SAC,5,0,0,0,0,0,1.6,0.4,-,1.517,0.55
6578,2022-23,SAC,0,0,0,0,1,1,1.5,0.7,-,1.555,0.56
6588,2012-13,DEN,0,0,0,0,0,0,1.4,0.6,-,1.329,0.57
6588,2013-14,DEN,0,0,1,0,1,0,1.1,0.3,-,1.173,0.5
6588,2014-15,ORL,0,0,0,0,2,0,1.5,0.5,-,1.214,0.51
6588,2015-16,ORL,0,0,4,0,3,0,1.6,0.7,-,1.306,0.55
6588,2016-17,ORL,1,0,2,0,4,0,1.4,0.5,-,1.255,0.51
6588,2017-18,ORL,0,0,0,0,4,0,1.7,0.5,-,1.263,0.54
6588,2018-19,ORL,1,0,2,2,7,1,1.9,0.5,-,1.147,0.51
6588,2019-20,ORL,0,0,1,0,2,0,1.7,0.6,-,1.314,0.56
6588,2020-21,ORL,0,0,0,0,1,0,1.8,0.5,-,1.385,0.56
6588,2020-21,BOS,0,0,0,0,1,0,2.6,1.1,-,1.209,0.58
6588,2021-22,NY,0,0,1,0,2,0,1.6,0.8,-,1.166,0.54
6588,2022-23,NY,0,0,2,0,1,0,1.6,0.7,-,0.994,0.44
3037789,2017-18,SAC,0,0,0,0,0,0,2.1,0.6,-,1.188,0.53
3037789,2018-19,SAC,1,0,1,0,1,0,2.3,0.6,-,1.147,0.5
3037789,2019-20,SAC,2,0,0,0,0,0,2.0,0.6,-,1.206,0.55
3037789,2020-21,ATL,0,0,0,0,0,0,2.7,0.9,-,1.274,0.6
3037789,2021-22,ATL,0,0,1,0,0,1,2.8,1.0,-,1.196,0.54
3037789,2022-23,ATL,0,0,0,0,1,0,2.3,0.7,-,1.237,0.57
2991235,2013-14,OKC,1,0,3,0,1,1,0.6,0.6,-,1.432,0.5
2991235,2014-15,OKC,10,0,3,0,4,0,0.7,0.4,-,1.346,0.54
2991235,2015-16,OKC,6,0,2,0,2,0,0.7,0.5,-,1.493,0.61
2991235,2016-17,OKC,16,0,1,0,5,0,0.6,0.6,-,1.382,0.57
2991235,2017-18,OKC,28,0,1,0,9,0,0.7,0.7,-,1.483,0.63
2991235,2018-19,OKC,29,0,3,0,2,0,0.9,0.9,-,1.37,0.59
2991235,2019-20,OKC,22,0,1,0,2,0,1.6,0.5,-,1.431,0.59
2991235,2020-21,NO,13,1,0,0,4,1,1.4,0.7,-,1.422,0.61
2991235,2021-22,MEM,14,0,1,0,3,0,2.2,0.6,-,1.375,0.55
2991235,2022-23,MEM,15,0,1,0,2,0,1.2,0.5,-,1.373,0.6
4277843,2018-19,POR,0,0,0,0,0,0,1.3,0.3,-,0.8,0.37
4277843,2019-20,POR,0,0,0,0,2,0,2.9,2.3,-,1.227,0.57
4277843,2020-21,POR,0,0,0,0,0,0,1.9,1.2,-,1.17,0.53
4277843,2020-21,TOR,0,0,0,0,1,0,1.8,1.6,-,1.054,0.48
4277843,2021-22,TOR,0,0,1,1,5,2,1.9,1.7,-,1.181,0.51
4277843,2022-23,TOR,0,0,1,0,2,0,1.9,1.9,-,1.228,0.52
4065654,2017-18,ORL,0,0,0,0,0,0,0.7,1.2,-,1.0,0.43
4065654,2018-19,ORL,3,0,0,0,0,0,1.1,0.8,-,1.178,0.5
4065654,2019-20,ORL,5,0,0,0,0,0,1.0,1.1,-,1.217,0.52
4065654,2022-23,ORL,0,0,0,0,0,0,1.5,3.5,-,1.038,0.47
3934719,2017-18,TOR,0,0,0,0,0,0,1.2,1.2,-,1.266,0.58
3934719,2018-19,TOR,0,0,0,0,0,0,0.9,0.8,-,1.161,0.54
3934719,2019-20,TOR,5,0,4,1,1,0,1.4,1.2,-,1.295,0.58
3934719,2020-21,TOR,3,0,1,1,1,0,1.3,0.9,-,1.314,0.58
3934719,2021-22,TOR,3,0,2,0,2,1,1.6,0.9,-,1.179,0.53
3934719,2022-23,TOR,2,0,1,0,2,1,1.0,1.0,-,1.27,0.56
2990992,2014-15,BOS,0,0,2,2,1,2,2.3,1.1,-,1.096,0.46
2990992,2015-16,BOS,2,1,1,0,6,0,2.3,1.1,-,1.055,0.41
2990992,2016-17,BOS,2,0,0,0,9,2,2.3,0.8,-,1.115,0.42
2990992,2017-18,BOS,0,0,1,0,2,0,2.0,0.6,-,1.068,0.44
2990992,2018-19,BOS,1,0,0,2,6,1,2.6,1.2,-,1.249,0.53
2990992,2019-20,BOS,3,0,2,1,8,0,2.8,1.0,-,1.138,0.48
2990992,2020-21,BOS,3,0,1,2,4,1,2.8,0.8,-,1.229,0.49
2990992,2021-22,BOS,2,0,0,1,6,3,2.6,0.7,-,1.199,0.5
2990992,2022-23,BOS,6,0,2,3,10,1,2.7,0.7,-,1.168,0.51
4351852,2018-19,NY,11,0,8,0,4,1,1.1,1.5,-,1.667,0.69
4351852,2019-20,NY,8,0,7,0,5,1,1.0,1.4,-,1.73,0.74
4351852,2020-21,NY,5,0,0,0,0,0,0.7,1.3,-,1.455,0.65
4351852,2021-22,NY,20,0,4,0,2,1,0.6,1.0,-,1.778,0.76
4351852,2022-23,NY,13,0,4,0,0,0,1.3,1.4,-,1.554,0.67
3157465,2018-19,MIA,0,0,0,0,0,0,1.3,1.3,-,1.087,0.5
3157465,2019-20,MIA,1,0,1,0,1,0,1.5,0.5,-,1.431,0.67
3157465,2020-21,MIA,1,0,2,0,0,0,1.6,0.5,-,1.314,0.61
3157465,2021-22,MIA,0,0,1,0,2,0,2.2,0.7,-,1.189,0.56
3157465,2022-23,MIA,0,0,1,0,0,0,1.6,0.5,-,1.131,0.5
3078576,2017-18,SA,0,0,0,0,0,0,1.5,0.7,-,1.636,0.61
3078576,2018-19,SA,0,0,0,0,0,0,2.7,0.7,-,1.221,0.52
3078576,2019-20,SA,0,0,0,0,0,0,2.7,0.5,-,1.386,0.53
3078576,2020-21,SA,0,0,0,0,0,0,2.8,0.6,-,1.221,0.5
3078576,2021-22,SA,2,0,0,0,0,0,3.1,0.6,-,1.239,0.5
3078576,2021-22,BOS,0,0,0,0,0,0,3.0,0.5,-,1.243,0.48
3078576,2022-23,BOS,7,0,0,0,0,0,3.4,0.6,-,1.342,0.56
2595516,2015-16,TOR,0,0,0,0,0,0,1.5,0.9,-,1.192,0.5
2595516,2016-17,TOR,0,0,0,0,1,0,1.2,0.7,-,1.257,0.5
2595516,2017-18,TOR,0,0,0,0,0,0,1.3,0.6,-,1.029,0.47
2595516,2018-19,TOR,0,0,0,0,0,0,1.4,0.6,-,1.29,0.57
2595516,2019-20,TOR,0,0,1,0,1,0,1.2,0.8,-,1.388,0.59
2595516,2020-21,TOR,0,0,1,0,4,0,1.0,0.6,-,1.454,0.6
2595516,2020-21,POR,0,0,1,0,1,0,1.2,0.8,-,1.307,0.52
2595516,2021-22,POR,0,0,0,0,0,0,1.3,0.6,-,1.376,0.54
2595516,2021-22,LAC,0,0,0,0,0,0,2.0,0.3,-,1.698,0.61
2595516,2022-23,LAC,0,0,0,0,3,0,1.1,0.5,-,1.435,0.56
3907497,2016-17,SA,0,0,0,0,0,0,1.3,0.2,-,1.121,0.47
3907497,2017-18,SA,7,0,0,0,0,0,1.7,0.7,-,1.074,0.45
3907497,2019-20,SA,6,0,1,0,2,0,2.2,0.9,-,1.13,0.49
3907497,2020-21,SA,13,4,0,0,2,0,3.1,0.9,-,1.079,0.49
3907497,2021-22,SA,39,13,0,1,3,0,3.5,0.8,-,1.159,0.5
3907497,2022-23,ATL,8,1,0,0,8,0,2.8,0.7,-,1.149,0.51
4277811,2018-19,CLE,2,0,1,0,2,1,1.3,0.2,-,1.137,0.48
4277811,2019-20,CLE,0,0,0,0,1,2,1.2,0.4,-,1.242,0.52
4277811,2020-21,CLE,1,0,0,1,2,1,1.6,0.4,-,1.321,0.52
4277811,2021-22,CLE,0,0,0,0,0,0,0.7,0.3,-,1.166,0.49
4277811,2022-23,UTAH,1,0,1,0,0,0,1.6,0.3,-,1.464,0.56
4066636,2017-18,PHI,1,1,0,0,0,0,3.1,0.7,-,0.901,0.41
4066636,2018-19,PHI,0,0,0,0,0,0,2.4,0.7,-,1.0,0.43
4066636,2019-20,ORL,4,1,0,0,0,0,2.5,0.6,-,1.127,0.49
4066636,2020-21,ORL,1,0,0,0,0,0,2.4,0.4,-,0.99,0.41
4066636,2021-22,ORL,1,0,0,0,0,0,2.5,0.5,-,1.114,0.49
4066636,2022-23,ORL,3,0,1,0,0,2,2.5,0.6,-,1.233,0.53
4066336,2017-18,CHI,14,0,0,0,0,0,1.0,0.5,-,1.198,0.52
4066336,2018-19,CHI,20,0,0,0,1,0,0.9,0.4,-,1.225,0.51
4066336,2019-20,CHI,3,0,0,0,0,0,0.9,0.5,-,1.247,0.52
4066336,2020-21,CHI,2,0,0,0,0,0,0.9,0.5,-,1.334,0.59
4066336,2021-22,CLE,3,0,3,0,0,0,1.5,0.8,-,1.28,0.54
4066336,2022-23,UTAH,28,0,1,0,0,0,1.0,0.3,-,1.478,0.59
6462,2011-12,HOU,0,0,0,0,0,0,0.8,0.5,-,0.741,0.31
6462,2012-13,HOU,0,0,1,1,4,0,0.9,0.5,-,1.163,0.52
6462,2012-13,PHX,0,0,0,0,0,0,0.6,0.8,-,1.04,0.45
6462,2013-14,PHX,0,0,0,0,5,0,0.9,0.8,-,1.223,0.52
6462,2014-15,PHX,5,0,2,0,9,0,1.8,0.9,-,1.107,0.51
6462,2015-16,DET,4,0,1,0,11,3,1.4,0.5,-,1.197,0.49
6462,2016-17,DET,5,0,2,0,6,1,1.8,0.6,-,1.097,0.48
6462,2017-18,BOS,2,0,0,2,11,0,1.1,0.5,-,1.201,0.5
6462,2018-19,BOS,5,0,1,1,9,2,1.2,0.5,-,1.239,0.53
6462,2019-20,NY,3,0,1,1,10,1,0.8,0.5,-,1.322,0.53
6462,2019-20,LAC,0,0,0,0,3,1,1.1,0.5,-,1.103,0.5
6462,2020-21,LAC,0,0,0,1,6,1,1.0,0.6,-,1.31,0.59
6462,2021-22,LAC,2,0,0,2,6,2,1.6,0.4,-,1.201,0.51
6462,2022-23,LAC,2,0,0,2,10,1,2.0,0.8,-,1.132,0.51
6426,2016-17,SA,0,0,0,1,1,0,1.4,0.6,-,1.295,0.59
6426,2017-18,SA,0,0,0,0,0,0,2.1,0.7,-,1.246,0.57
6426,2018-19,SA,0,0,0,1,3,0,2.3,0.8,-,1.338,0.61
6426,2019-20,WSH,1,0,1,0,5,3,1.6,0.6,-,1.367,0.6
6426,2020-21,WSH,0,0,1,0,8,1,1.5,1.0,-,1.37,0.58
6426,2021-22,WSH,0,0,0,0,4,0,1.1,0.8,-,1.135,0.49
6426,2021-22,DAL,0,0,1,0,2,0,3.0,1.2,-,1.125,0.52
6426,2022-23,DAL,0,0,0,0,2,1,2.1,1.1,-,1.288,0.6
3102530,2014-15,DEN,4,0,6,0,3,3,0.6,0.6,-,1.112,0.45
3102530,2015-16,DEN,4,0,0,0,4,0,0.7,0.4,-,1.087,0.42
3102530,2016-17,DEN,4,0,0,0,1,1,0.7,0.3,-,1.201,0.51
3102530,2016-17,POR,9,0,0,0,0,0,1.0,0.4,-,1.288,0.51
3102530,2017-18,POR,27,0,1,0,7,0,0.8,0.3,-,1.19,0.5
3102530,2018-19,POR,36,1,9,1,7,0,1.4,0.4,-,1.362,0.51
3102530,2019-20,POR,3,0,3,0,0,0,1.7,0.6,-,1.294,0.5
3102530,2020-21,POR,13,0,0,0,1,0,1.7,0.5,-,1.273,0.53
3102530,2021-22,POR,30,0,3,1,6,1,1.1,0.4,-,1.403,0.55
3102530,2022-23,POR,18,0,2,0,2,0,1.3,0.4,-,1.374,0.56
3907822,2016-17,DEN,0,0,0,0,1,0,1.4,0.9,-,1.137,0.51
3907822,2017-18,DEN,0,0,0,0,0,0,1.3,0.6,-,1.101,0.49
3907822,2018-19,DEN,0,0,0,1,2,0,1.8,1.0,-,1.244,0.58
3907822,2019-20,DEN,0,0,0,0,2,0,1.3,0.9,-,1.08,0.49
3907822,2019-20,MIN,1,0,0,0,1,0,1.3,0.4,-,1.245,0.58
3907822,2020-21,MIN,0,0,0,0,0,0,1.5,0.5,-,1.207,0.55
3907822,2021-22,MIN,0,0,0,1,2,0,2.7,1.0,-,1.121,0.53
3907822,2022-23,UTAH,1,0,0,0,1,0,1.6,0.7,-,1.1,0.52
3907822,2022-23,LAL,0,0,0,0,0,1,1.0,0.7,-,1.078,0.51
4397020,2019-20,OKC,0,0,1,0,0,0,1.2,1.4,-,1.119,0.46
4397020,2020-21,OKC,0,0,0,0,1,0,1.1,0.6,-,1.141,0.47
4397020,2021-22,OKC,0,0,1,1,0,3,1.0,0.5,-,1.208,0.49
4397020,2022-23,OKC,5,0,3,0,1,0,1.7,0.8,-,1.16,0.47
6477,2012-13,TOR,8,0,2,0,2,0,0.5,0.2,-,1.514,0.56
6477,2013-14,TOR,25,0,1,0,6,0,0.4,0.2,-,1.355,0.53
6477,2014-15,TOR,22,0,3,0,3,2,0.4,0.3,-,1.477,0.57
6477,2015-16,TOR,22,0,2,0,2,0,0.5,0.3,-,1.433,0.57
6477,2016-17,TOR,29,0,0,0,5,1,0.5,0.3,-,1.366,0.56
6477,2017-18,TOR,26,0,1,0,4,1,0.7,0.3,-,1.426,0.59
6477,2018-19,TOR,5,0,1,0,5,0,0.7,0.3,-,1.483,0.59
6477,2018-19,MEM,11,0,0,0,2,0,0.8,0.1,-,1.358,0.55
6477,2019-20,MEM,39,1,3,0,11,3,1.0,0.2,-,1.413,0.61
6477,2020-21,MEM,49,0,1,0,8,1,1.1,0.4,-,1.424,0.61
6477,2021-22,NO,50,0,4,0,5,0,1.1,0.2,-,1.401,0.57
6477,2022-23,NO,43,0,2,1,4,1,0.9,0.1,-,1.366,0.57
4066372,2018-19,ATL,1,0,0,0,0,0,2.0,0.6,-,1.107,0.52
4066372,2019-20,ATL,2,0,1,0,2,0,2.4,0.6,-,1.121,0.52
4066372,2020-21,ATL,3,0,1,0,0,0,3.1,1.0,-,1.124,0.53
4066372,2021-22,ATL,1,0,2,0,3,0,2.2,0.6,-,1.174,0.56
4066372,2022-23,SAC,0,0,0,0,3,0,2.3,0.8,-,1.316,0.6
3913174,2017-18,DET,1,0,1,0,1,0,1.8,0.6,-,1.2,0.53
3913174,2018-19,DET,0,0,0,0,1,0,2.0,0.5,-,1.179,0.54
3913174,2019-20,DET,0,0,0,0,1,0,2.7,0.3,-,1.292,0.55
3913174,2020-21,LAC,1,0,1,0,1,0,2.2,0.5,-,1.256,0.6
3913174,2021-22,LAC,1,0,0,0,1,0,2.4,0.7,-,1.304,0.6
3913174,2022-23,LAC,0,0,0,0,1,0,1.2,0.6,-,1.299,0.6
3913174,2022-23,MEM,0,0,0,0,0,0,3.4,0.8,-,1.591,0.74
3058254,2015-16,PHI,0,0,0,0,0,0,1.5,2.5,-,1.151,0.45
3058254,2016-17,CHA,0,0,0,0,0,0,0.3,0.4,-,1.522,0.52
3058254,2018-19,MIL,0,0,0,0,0,0,0.7,0.0,-,1.48,0.54
3058254,2018-19,NO,2,0,0,0,0,0,0.4,0.5,-,1.467,0.57
3058254,2019-20,DET,12,0,0,0,2,2,0.7,0.4,-,1.594,0.62
3058254,2020-21,HOU,19,0,0,0,1,0,0.9,0.4,-,1.344,0.57
3058254,2021-22,HOU,33,0,0,0,5,0,1.2,0.4,-,1.387,0.58
3058254,2022-23,DAL,12,0,1,0,1,0,1.0,0.2,-,1.449,0.58
4277847,2018-19,CHI,7,0,4,0,3,0,1.2,0.4,-,1.226,0.49
4277847,2019-20,CHI,17,0,5,0,2,2,0.7,0.5,-,1.411,0.54
4277847,2020-21,CHI,7,0,0,0,2,1,1.4,0.4,-,1.381,0.53
4277847,2020-21,ORL,6,0,0,0,1,0,1.2,0.6,-,1.259,0.51
4277847,2021-22,ORL,33,0,3,1,7,0,1.5,0.3,-,1.361,0.58
4277847,2022-23,ORL,21,0,4,0,4,0,1.2,0.3,-,1.416,0.59
2581018,2013-14,DET,0,0,0,0,1,0,2.0,2.7,-,1.022,0.46
2581018,2014-15,DET,0,0,1,0,2,0,1.2,1.0,-,1.073,0.48
2581018,2015-16,DET,1,0,0,1,3,0,1.3,1.0,-,1.151,0.48
2581018,2016-17,DET,1,0,0,0,5,0,2.2,1.0,-,1.128,0.48
2581018,2017-18,LAL,4,0,0,1,6,0,1.7,1.1,-,1.243,0.53
2581018,2018-19,LAL,0,0,0,0,1,0,1.7,1.1,-,1.241,0.53
2581018,2019-20,LAL,0,0,0,0,5,0,1.8,0.9,-,1.272,0.56
2581018,2020-21,LAL,1,0,0,0,2,3,1.9,0.9,-,1.291,0.55
2581018,2021-22,WSH,2,0,0,0,10,0,1.5,0.9,-,1.228,0.53
2581018,2022-23,DEN,0,0,0,0,5,2,2.1,1.3,-,1.301,0.57
3448,2008-09,NJ,18,0,7,0,0,0,0.6,0.3,-,1.265,0.53
3448,2009-10,NJ,33,0,2,0,1,1,0.9,0.3,-,1.366,0.5
3448,2010-11,NJ,9,0,2,0,0,0,0.7,0.3,-,1.278,0.49
3448,2011-12,NJ,0,0,0,0,0,0,1.0,0.2,-,1.247,0.49
3448,2012-13,BKN,12,0,0,0,0,0,0.5,0.3,-,1.314,0.52
3448,2013-14,BKN,0,0,0,0,0,0,0.6,0.3,-,1.537,0.56
3448,2014-15,BKN,17,0,0,0,1,0,0.5,0.4,-,1.252,0.51
3448,2015-16,BKN,26,0,2,0,1,0,0.8,0.3,-,1.297,0.51
3448,2016-17,BKN,2,0,2,0,1,0,1.0,0.2,-,1.313,0.53
3448,2017-18,LAL,4,0,0,0,1,2,1.3,0.3,-,1.212,0.54
3448,2018-19,MIL,2,0,1,0,10,0,1.2,0.6,-,1.284,0.57
3448,2019-20,MIL,4,0,2,0,9,0,1.4,0.7,-,1.212,0.51
3448,2020-21,MIL,3,0,0,0,5,0,0.8,0.6,-,1.342,0.58
3448,2021-22,MIL,0,0,0,0,0,0,0.5,0.7,-,1.229,0.54
3448,2022-23,MIL,11,0,2,2,9,0,0.9,0.3,-,1.378,0.61
2528588,2014-15,CHI,0,0,0,0,0,0,0.4,0.2,-,1.019,0.46
2528588,2015-16,CHI,0,0,0,0,0,1,1.1,0.3,-,1.186,0.54
2528588,2016-17,CHI,1,0,0,0,2,0,1.4,0.3,-,1.198,0.52
2528588,2016-17,OKC,0,0,0,0,0,0,2.2,0.3,-,1.169,0.54
2528588,2017-18,NY,0,0,0,0,0,1,1.5,0.3,-,1.204,0.54
2528588,2017-18,DAL,0,0,0,0,0,0,1.3,0.4,-,1.306,0.59
2528588,2018-19,IND,0,0,0,0,0,0,1.6,0.4,-,1.336,0.59
2528588,2019-20,IND,0,0,0,0,0,0,1.9,0.3,-,1.298,0.61
2528588,2020-21,IND,0,0,1,0,2,1,1.6,0.4,-,1.352,0.62
2528588,2021-22,SA,0,0,1,0,0,0,1.5,0.3,-,1.243,0.58
2528588,2022-23,SA,0,0,0,0,0,0,1.6,0.2,-,1.25,0.57
4395628,2019-20,NO,2,0,0,0,0,0,0.8,0.3,-,1.5,0.59
4395628,2020-21,NO,14,0,1,0,0,0,1.4,0.3,-,1.588,0.62
4395628,2022-23,NO,5,0,0,0,2,1,1.3,0.3,-,1.608,0.62
2528426,2014-15,LAL,2,0,1,0,0,0,2.1,0.5,-,1.18,0.48
2528426,2015-16,LAL,1,0,1,0,2,0,1.4,0.7,-,1.116,0.48
2528426,2016-17,LAL,0,0,0,1,1,0,1.3,0.5,-,1.125,0.5
2528426,2017-18,LAL,1,0,0,0,2,0,1.8,0.4,-,1.156,0.5
2528426,2017-18,CLE,0,0,0,1,2,0,1.5,0.6,-,1.23,0.53
2528426,2018-19,CLE,1,0,0,0,0,1,1.5,0.4,-,1.156,0.51
2528426,2019-20,CLE,0,0,0,0,2,0,1.8,0.4,-,1.298,0.53
2528426,2019-20,UTAH,0,0,1,0,1,0,1.1,0.5,-,1.211,0.55
2528426,2020-21,UTAH,0,0,0,0,2,0,1.5,0.5,-,1.164,0.52
2528426,2021-22,UTAH,1,0,0,0,6,0,1.5,0.5,-,1.137,0.5
2528426,2022-23,UTAH,3,0,1,2,3,2,1.5,0.2,-,1.233,0.52
3134907,2017-18,LAL,17,0,0,0,1,1,1.0,0.4,-,1.195,0.53
3134907,2018-19,LAL,4,0,0,0,1,0,1.3,0.3,-,1.203,0.52
3134907,2019-20,LAL,2,0,0,0,1,0,0.9,0.3,-,1.171,0.5
3134907,2020-21,LAL,13,0,0,0,0,0,1.1,0.3,-,1.155,0.53
3134907,2021-22,WSH,24,1,0,0,0,0,1.4,0.2,-,1.207,0.52
3134907,2022-23,WSH,14,1,1,0,2,1,1.3,0.2,-,1.188,0.52
2999547,2014-15,DEN,0,0,0,0,0,0,0.8,1.0,-,0.866,0.35
2999547,2015-16,DEN,0,0,0,0,1,1,1.5,1.0,-,1.218,0.54
2999547,2016-17,DEN,0,0,0,0,0,0,2.2,0.9,-,1.336,0.59
2999547,2017-18,DEN,0,0,0,0,2,0,1.6,1.0,-,1.289,0.57
2999547,2018-19,DEN,0,0,0,0,2,0,1.9,0.8,-,1.157,0.49
2999547,2019-20,DEN,0,0,1,0,1,1,2.0,1.3,-,1.119,0.49
2999547,2020-21,DEN,0,0,0,0,0,0,2.3,1.2,-,1.179,0.52
2999547,2020-21,ORL,0,0,0,0,0,0,2.0,0.5,-,1.079,0.43
2999547,2021-22,ORL,0,0,2,0,2,0,1.8,1.0,-,1.228,0.54
2999547,2022-23,ORL,0,0,0,0,2,0,2.1,1.6,-,1.293,0.6
3062679,2017-18,LAL,8,0,1,0,1,0,1.7,1.0,-,1.323,0.57
3062679,2018-19,LAL,4,0,1,1,5,1,1.6,1.1,-,1.131,0.51
3062679,2019-20,NO,10,0,2,0,7,0,1.4,0.8,-,1.233,0.54
3062679,2020-21,NO,7,0,0,0,1,0,2.2,0.8,-,1.262,0.53
3062679,2021-22,NO,12,0,1,1,8,0,2.1,0.6,-,1.42,0.56
3062679,2021-22,POR,0,0,0,0,2,1,1.7,0.5,-,1.415,0.59
3062679,2022-23,POR,9,0,1,0,7,0,2.5,0.7,-,1.342,0.55
3062679,2022-23,NY,1,0,1,1,5,0,2.4,0.9,-,1.631,0.67
2578185,2016-17,DAL,0,0,0,0,0,0,1.5,1.2,-,1.051,0.46
2578185,2017-18,DAL,1,0,0,0,0,0,1.2,0.5,-,1.017,0.46
2578185,2018-19,DAL,3,0,1,0,0,0,1.3,0.9,-,1.152,0.51
2578185,2019-20,DAL,5,0,2,0,2,2,1.7,0.7,-,1.299,0.57
2578185,2020-21,DAL,1,0,0,0,3,1,2.1,1.1,-,1.266,0.6
2578185,2021-22,DAL,1,0,1,0,1,1,1.9,1.1,-,1.272,0.6
2578185,2022-23,DAL,1,0,2,0,0,0,1.6,1.1,-,1.177,0.54
2578185,2022-23,BKN,1,0,0,0,1,0,1.6,0.7,-,0.974,0.45
3948153,2018-19,TOR,1,0,0,0,0,0,0.3,0.9,-,1.224,0.53
3948153,2019-20,TOR,5,0,0,0,0,0,0.9,0.8,-,1.375,0.54
3948153,2020-21,TOR,12,0,2,0,4,0,1.4,0.8,-,1.461,0.59
3948153,2021-22,TOR,10,0,0,0,2,0,0.6,1.2,-,1.307,0.52
3948153,2022-23,TOR,9,0,0,0,4,0,0.7,1.1,-,1.346,0.55
3133603,2015-16,WSH,0,0,0,0,1,0,0.4,0.6,-,1.118,0.49
3133603,2016-17,WSH,1,0,1,0,3,0,0.9,1.2,-,1.133,0.48
3133603,2017-18,WSH,0,0,1,0,10,0,1.1,0.9,-,1.206,0.48
3133603,2018-19,WSH,0,0,0,0,4,0,0.7,0.9,-,1.223,0.5
3133603,2018-19,PHX,3,0,1,0,6,0,0.9,0.8,-,1.255,0.51
3133603,2019-20,PHX,9,0,5,0,8,1,1.0,0.9,-,1.266,0.52
3133603,2020-21,GS,6,0,0,0,3,0,1.0,0.8,-,1.173,0.5
3133603,2021-22,CHA,1,0,0,2,6,2,1.3,1.1,-,1.22,0.54
3133603,2022-23,CHA,3,0,1,0,11,1,0.8,1.1,-,1.187,0.5
4277848,2018-19,SAC,19,0,2,0,1,0,0.6,0.3,-,1.307,0.53
4277848,2019-20,SAC,3,0,0,0,1,0,0.6,0.3,-,1.108,0.48
4277848,2020-21,SAC,11,0,2,1,3,0,0.7,0.4,-,1.241,0.54
4277848,2021-22,SAC,4,0,0,0,0,0,0.8,0.4,-,1.13,0.49
4277848,2021-22,DET,3,0,0,0,0,2,1.1,0.7,-,1.31,0.58
