id,name,rank,salary,url
3986,Taj Gibson,373,1836090.0,https://www.espn.com/nba/player/_/id/3986/taj-gibson
4401416,Juan Toscano-Anderson,374,1836090.0,https://www.espn.com/nba/player/_/id/4401416/juan-toscano-anderson
4395702,Isaiah Joe,375,1836090.0,https://www.espn.com/nba/player/_/id/4395702/isaiah-joe
3138156,Justin Jackson,376,1836090.0,https://www.espn.com/nba/player/_/id/3138156/justin-jackson
2489716,Matthew Dellavedova,377,1836090.0,https://www.espn.com/nba/player/_/id/2489716/matthew-dellavedova
3914285,Drew Eubanks,378,1836090.0,https://www.espn.com/nba/player/_/id/3914285/drew-eubanks
2991047,Ryan Arcidiacono,379,1836090.0,https://www.espn.com/nba/player/_/id/2991047/ryan-arcidiacono
4065663,Josh Okogie,380,1836090.0,https://www.espn.com/nba/player/_/id/4065663/josh-okogie
2982334,T.J. Warren,381,1836090.0,https://www.espn.com/nba/player/_/id/2982334/t.j.-warren
2595209,Damion Lee,382,1836090.0,https://www.espn.com/nba/player/_/id/2595209/damion-lee
6427,Bismack Biyombo,383,1836090.0,https://www.espn.com/nba/player/_/id/6427/bismack-biyombo
4067325,Nathan Knight,384,1836090.0,https://www.espn.com/nba/player/_/id/4067325/nathan-knight
3908336,Matt Ryan,385,1836090.0,https://www.espn.com/nba/player/_/id/3908336/matt-ryan
2994526,Bryn Forbes,386,1836090.0,https://www.espn.com/nba/player/_/id/2994526/bryn-forbes
6617,Austin Rivers,387,1836090.0,https://www.espn.com/nba/player/_/id/6617/austin-rivers
4032,Wesley Matthews,388,1836090.0,https://www.espn.com/nba/player/_/id/4032/wesley-matthews
2184,Udonis Haslem,389,1836090.0,https://www.espn.com/nba/player/_/id/2184/udonis-haslem
4278508,Troy Brown Jr.,390,1836090.0,https://www.espn.com/nba/player/_/id/4278508/troy-brown-jr.
3032979,Dennis Schroder,391,1836090.0,https://www.espn.com/nba/player/_/id/3032979/dennis-schroder
2579294,Frank Kaminsky,392,1836090.0,https://www.espn.com/nba/player/_/id/2579294/frank-kaminsky
2327577,JaMychal Green,393,1836090.0,https://www.espn.com/nba/player/_/id/2327577/jamychal-green
2386,Andre Iguodala,394,1836090.0,https://www.espn.com/nba/player/_/id/2386/andre-iguodala
2488826,Rodney McGruder,395,1836090.0,https://www.espn.com/nba/player/_/id/2488826/rodney-mcgruder
3934723,Thomas Bryant,396,1836090.0,https://www.espn.com/nba/player/_/id/3934723/thomas-bryant
3442,DeAndre Jordan,397,1836090.0,https://www.espn.com/nba/player/_/id/3442/deandre-jordan
3138154,Theo Pinson,398,1836090.0,https://www.espn.com/nba/player/_/id/3138154/theo-pinson
2968334,Facundo Campazzo,399,1836090.0,https://www.espn.com/nba/player/_/id/2968334/facundo-campazzo
6461,Markieff Morris,400,1836090.0,https://www.espn.com/nba/player/_/id/6461/markieff-morris
2968361,Raul Neto,401,1836090.0,https://www.espn.com/nba/player/_/id/2968361/raul-neto
3447,Robin Lopez,402,1836090.0,https://www.espn.com/nba/player/_/id/3447/robin-lopez
3078284,Noah Vonleh,403,1836090.0,https://www.espn.com/nba/player/_/id/3078284/noah-vonleh
3989,Blake Griffin,404,1836090.0,https://www.espn.com/nba/player/_/id/3989/blake-griffin
3922230,Aaron Holiday,405,1836090.0,https://www.espn.com/nba/player/_/id/3922230/aaron-holiday
3074797,Wes Iwundu,406,1824003.0,https://www.espn.com/nba/player/_/id/3074797/wes-iwundu
3907821,Dwayne Bacon,407,1824003.0,https://www.espn.com/nba/player/_/id/3907821/dwayne-bacon
4065778,Max Strus,408,1815677.0,https://www.espn.com/nba/player/_/id/4065778/max-strus
3137259,Gabe Vincent,409,1815677.0,https://www.espn.com/nba/player/_/id/3137259/gabe-vincent
2596112,Javonte Green,410,1815677.0,https://www.espn.com/nba/player/_/id/2596112/javonte-green
3934721,Juwan Morgan,411,1815518.0,https://www.espn.com/nba/player/_/id/3934721/juwan-morgan
4277813,Herbert Jones,412,1785000.0,https://www.espn.com/nba/player/_/id/4277813/herbert-jones
4278076,Nick Richards,413,1782621.0,https://www.espn.com/nba/player/_/id/4278076/nick-richards
4431669,Vernon Carey Jr.,414,1782621.0,https://www.espn.com/nba/player/_/id/4431669/vernon-carey-jr.
4395626,Tre Jones,415,1782621.0,https://www.espn.com/nba/player/_/id/4395626/tre-jones
4278521,KZ Okpala,416,1782621.0,https://www.espn.com/nba/player/_/id/4278521/kz-okpala
4278562,Paul Reed,417,1782621.0,https://www.espn.com/nba/player/_/id/4278562/paul-reed
2991018,Yogi Ferrell,418,1782621.0,https://www.espn.com/nba/player/_/id/2991018/yogi-ferrell
4431828,Kenyon Martin Jr.,419,1782621.0,https://www.espn.com/nba/player/_/id/4431828/kenyon-martin-jr.
4401415,Alen Smailagic,420,1782621.0,https://www.espn.com/nba/player/_/id/4401415/alen-smailagic
4066405,Lamar Stevens,421,1782621.0,https://www.espn.com/nba/player/_/id/4066405/lamar-stevens
4278594,Naji Marshall,422,1782621.0,https://www.espn.com/nba/player/_/id/4278594/naji-marshall
4066851,Miye Oni,423,1782621.0,https://www.espn.com/nba/player/_/id/4066851/miye-oni
3133838,Yuta Watanabe,424,1762796.0,https://www.espn.com/nba/player/_/id/3133838/yuta-watanabe
3912334,Khyri Thomas,425,1762796.0,https://www.espn.com/nba/player/_/id/3912334/khyri-thomas
4278124,Saben Lee,426,1752638.0,https://www.espn.com/nba/player/_/id/4278124/saben-lee
3906977,Devin Cannady,427,1752638.0,https://www.espn.com/nba/player/_/id/3906977/devin-cannady
4231914,Luca Vildoza,428,1752638.0,https://www.espn.com/nba/player/_/id/4231914/luca-vildoza
3908819,Rayjon Tucker,429,1752638.0,https://www.espn.com/nba/player/_/id/3908819/rayjon-tucker
4291678,Haywood Highsmith,430,1752638.0,https://www.espn.com/nba/player/_/id/4291678/haywood-highsmith
3074213,Omer Yurtseven,431,1752638.0,https://www.espn.com/nba/player/_/id/3074213/omer-yurtseven
4066467,Malik Fitts,432,1752638.0,https://www.espn.com/nba/player/_/id/4066467/malik-fitts
3058030,Paul Watson,433,1701593.0,https://www.espn.com/nba/player/_/id/3058030/paul-watson
4066508,Charlie Brown Jr.,434,1701593.0,https://www.espn.com/nba/player/_/id/4066508/charlie-brown-jr.
3133596,Kelan Martin,435,1701593.0,https://www.espn.com/nba/player/_/id/3133596/kelan-martin
4065660,Mfiondu Kabengele,436,1701593.0,https://www.espn.com/nba/player/_/id/4065660/mfiondu-kabengele
2991184,Sam Dekker,437,1669178.0,https://www.espn.com/nba/player/_/id/2991184/sam-dekker
3912292,Jarrell Brantley,438,1669178.0,https://www.espn.com/nba/player/_/id/3912292/jarrell-brantley
6460,E'Twaun Moore,439,1669178.0,https://www.espn.com/nba/player/_/id/6460/e'twaun-moore
2488958,Solomon Hill,440,1669178.0,https://www.espn.com/nba/player/_/id/2488958/solomon-hill
2426,Trevor Ariza,441,1669178.0,https://www.espn.com/nba/player/_/id/2426/trevor-ariza
3056602,Semi Ojeleye,442,1669178.0,https://www.espn.com/nba/player/_/id/3056602/semi-ojeleye
2583962,Kevin Pangos,443,1669178.0,https://www.espn.com/nba/player/_/id/2583962/kevin-pangos
3056600,Jabari Parker,444,1669178.0,https://www.espn.com/nba/player/_/id/3056600/jabari-parker
6447,Enes Freedom,445,1669178.0,https://www.espn.com/nba/player/_/id/6447/enes-freedom
4277922,Jericho Sims,446,1639842.0,https://www.espn.com/nba/player/_/id/4277922/jericho-sims
4397693,Kessler Edwards,447,1637966.0,https://www.espn.com/nba/player/_/id/4397693/kessler-edwards
4409222,Trevelin Queen,448,1637966.0,https://www.espn.com/nba/player/_/id/4409222/trevelin-queen
4715198,Isaiah Todd,449,1575000.0,https://www.espn.com/nba/player/_/id/4715198/isaiah-todd
4702233,JT Thor,450,1563518.0,https://www.espn.com/nba/player/_/id/4702233/jt-thor
4397183,Aaron Wiggins,451,1563518.0,https://www.espn.com/nba/player/_/id/4397183/aaron-wiggins
4395695,Jared Butler,452,1563518.0,https://www.espn.com/nba/player/_/id/4395695/jared-butler
4432161,Greg Brown III,453,1563518.0,https://www.espn.com/nba/player/_/id/4432161/greg-brown-iii
4431675,Trendon Watford,454,1563518.0,https://www.espn.com/nba/player/_/id/4431675/trendon-watford
3146557,Jock Landale,455,1563518.0,https://www.espn.com/nba/player/_/id/3146557/jock-landale
4431823,Miles McBride,456,1563518.0,https://www.espn.com/nba/player/_/id/4431823/miles-mcbride
4397235,Duane Washington Jr.,457,1563518.0,https://www.espn.com/nba/player/_/id/4397235/duane-washington-jr.
4066457,Austin Reaves,458,1563518.0,https://www.espn.com/nba/player/_/id/4066457/austin-reaves
4432162,Brandon Boston Jr.,459,1563518.0,https://www.espn.com/nba/player/_/id/4432162/brandon-boston-jr.
4397916,Jason Preston,460,1563518.0,https://www.espn.com/nba/player/_/id/4397916/jason-preston
4432176,Daishen Nix,461,1563518.0,https://www.espn.com/nba/player/_/id/4432176/daishen-nix
4277957,Isaiah Livers,462,1563518.0,https://www.espn.com/nba/player/_/id/4277957/isaiah-livers
4683622,Marko Simonovic,463,1563518.0,https://www.espn.com/nba/player/_/id/4683622/marko-simonovic
4397002,Ayo Dosunmu,464,1563518.0,https://www.espn.com/nba/player/_/id/4397002/ayo-dosunmu
4279815,Terry Taylor,465,1563518.0,https://www.espn.com/nba/player/_/id/4279815/terry-taylor
4277869,Jose Alvarado,466,1563518.0,https://www.espn.com/nba/player/_/id/4277869/jose-alvarado
4065804,Sam Hauser,467,1563518.0,https://www.espn.com/nba/player/_/id/4065804/sam-hauser
4578893,Vit Krejci,468,1563518.0,https://www.espn.com/nba/player/_/id/4578893/vit-krejci
4397885,Dalano Banton,469,1563318.0,https://www.espn.com/nba/player/_/id/4397885/dalano-banton
4397215,Daniel Oturu,470,1517981.0,https://www.espn.com/nba/player/_/id/4397215/daniel-oturu
3947736,Caleb Homesley,471,1517981.0,https://www.espn.com/nba/player/_/id/3947736/caleb-homesley
4431688,Jahmi'us Ramsey,472,1517981.0,https://www.espn.com/nba/player/_/id/4431688/jahmi'us-ramsey
3129951,Elijah Bryant,473,1517981.0,https://www.espn.com/nba/player/_/id/3129951/elijah-bryant
4423883,Deividas Sirvydis,474,1517981.0,https://www.espn.com/nba/player/_/id/4423883/deividas-sirvydis
3947156,Mamadi Diakite,475,1517981.0,https://www.espn.com/nba/player/_/id/3947156/mamadi-diakite
4431778,Christian Koloko,476,1500000.0,https://www.espn.com/nba/player/_/id/4431778/christian-koloko
3135046,Tyus Jones,477,1500000.0,https://www.espn.com/nba/player/_/id/3135046/tyus-jones
4067045,Alize Johnson,478,1392896.0,https://www.espn.com/nba/player/_/id/4067045/alize-johnson
6479,Kemba Walker,479,1392896.0,https://www.espn.com/nba/player/_/id/6479/kemba-walker
3134881,Stanley Johnson,480,1245164.0,https://www.espn.com/nba/player/_/id/3134881/stanley-johnson
